Rec,Depth_m,Time_s,Cone_MPa,Friction_MPa,Pore2_MPa
51,94.257,298.26,25.8081,0.063,0.8474
52,94.277,299.13,27.4282,0.066,0.8222
53,94.297,299.99,27.3512,0.0694,0.8478
54,94.317,300.85,27.1397,0.0678,0.8619
55,94.337,301.72,26.3443,0.0606,0.8547
56,94.357,302.57,26.0058,0.0584,0.8602
57,94.377,303.43,25.1807,0.0641,0.8447
58,94.397,304.29,24.3567,0.0568,0.8436
59,94.417,305.14,23.3946,0.0536,0.8533
60,94.437,305.99,22.1455,0.0564,0.8497
61,94.457,306.83,21.7616,0.0519,0.8516
62,94.477,307.68,21.7468,0.0458,0.8535
63,94.497,308.54,23.5205,0.0467,0.861
64,94.517,309.41,26.9771,0.0586,0.8485
65,94.537,310.28,30.4379,0.0558,0.8581
66,94.557,311.16,32.0152,0.0582,0.8541
67,94.577,312.05,32.6765,0.0871,0.8433
68,94.597,312.92,32.2266,0.1252,0.8544
69,94.617,313.8,31.1002,0.114,0.8428
70,94.637,314.67,30.2666,0.1258,0.8764
71,94.657,315.55,30.8194,0.1038,0.8567
72,94.677,316.42,32.3547,0.1254,0.8227
73,94.697,317.31,31.4983,0.1068,0.8432
74,94.717,318.2,33.6622,0.0856,0.8098
75,94.737,319.09,36.3785,0.0908,0.8319
76,94.757,319.98,36.7444,0.1136,0.8135
77,94.777,320.87,35.5697,0.0727,0.8406
78,94.797,321.76,35.2297,0.0394,0.8333
79,94.817,322.64,36.3246,0.0383,0.8384
80,94.837,323.53,35.7043,0.0482,0.8408
81,94.857,324.42,36.415,0.056,0.8609
82,94.877,325.31,35.8996,0.0683,0.868
83,94.897,326.2,36.2622,0.0841,0.8543
84,94.917,327.1,37.0082,0.0879,0.8528
85,94.937,328.0,36.5771,0.0872,0.8523
86,94.957,328.89,34.4335,0.0871,0.8752
87,94.977,329.78,31.5779,0.0798,0.8278
88,94.997,330.66,29.3288,0.064,0.8473
89,95.017,331.53,29.5258,0.0641,0.8084
90,95.037,332.39,28.9137,0.0513,0.8539
91,95.057,333.27,28.7189,0.0717,0.8788
92,95.077,334.14,29.1206,0.0771,0.842
93,95.097,335.01,29.4726,0.0721,0.8649
94,95.117,335.89,30.5776,0.0702,0.8133
95,95.137,336.76,30.6363,0.0795,0.828
96,95.157,337.63,30.1079,0.1014,0.8748
97,95.177,338.5,29.6503,0.1351,0.8541
98,95.197,339.36,27.1497,0.2047,0.8553
99,95.217,340.2,22.329,0.2602,0.8611
100,95.237,341.02,16.9871,0.2679,0.8672
101,95.257,341.85,11.6745,0.259,0.8655
102,95.277,342.67,9.1785,0.2489,0.875
103,95.297,343.49,7.3938,0.2096,0.9384
104,95.317,344.32,5.7211,0.1722,1.436
105,95.337,345.15,5.14,0.1092,1.7183
106,95.357,345.98,5.4163,0.079,1.7477
107,95.377,346.8,5.2407,0.0686,1.7763
108,95.397,347.63,4.8444,0.0744,1.7857
109,95.417,348.45,4.4635,0.0863,2.0706
110,95.437,349.28,5.2214,0.101,2.3586
111,95.457,350.12,7.0744,0.0922,2.0846
112,95.477,350.97,10.281,0.083,1.752
113,95.497,351.82,13.3731,0.0856,0.8037
114,95.517,352.66,15.1294,0.0855,0.4962
115,95.537,353.52,15.7283,0.0699,0.452
116,95.557,354.36,15.7034,0.0671,0.4311
117,95.577,355.22,15.5058,0.0737,0.4565
118,95.597,356.07,15.4243,0.0773,0.5232
119,95.617,356.92,15.4026,0.079,0.5805
120,95.637,357.77,15.2859,0.0814,0.6285
121,95.657,358.61,15.274,0.0864,0.6624
122,95.677,359.46,15.5448,0.0875,0.6899
123,95.697,360.3,16.0443,0.0865,0.7209
124,95.717,361.14,16.6698,0.0835,0.7539
125,95.737,362.0,17.3446,0.0838,0.809
126,95.757,362.85,17.9033,0.0854,0.7516
127,95.777,363.71,17.9791,0.0817,0.6506
128,95.797,364.57,17.7248,0.0784,0.641
129,95.817,365.41,17.3223,0.0779,0.7001
130,95.837,366.27,17.1956,0.0794,0.7089
131,95.857,367.13,17.1891,0.0808,0.6958
132,95.877,367.98,17.1758,0.0832,0.7141
133,95.897,368.84,17.1279,0.726,
134,95.917,369.69,16.8159,0.7395,
135,95.937,370.53,16.1975,0.7562,
136,95.957,371.38,15.6092,0.7875,
137,95.977,372.22,15.4331,0.7998,
138,95.995,373.0,15.8305,,
1,96.298,209.0,10.0728,,
2,96.318,209.91,11.6962,0.8371,
3,96.338,210.87,13.236,0.8544,
4,96.358,211.87,13.9466,0.0911,0.8356
5,96.378,212.89,14.3649,0.096,0.8317
6,96.398,213.88,14.8177,0.1022,0.8179
7,96.418,214.82,15.2352,0.1098,0.8274
8,96.438,215.78,15.592,0.1104,0.8165
9,96.458,216.78,16.2112,0.1088,0.7897
10,96.478,217.82,16.8163,0.1027,0.7962
11,96.498,218.9,17.2569,0.096,0.7773
12,96.518,219.95,17.6726,0.0914,0.6461
13,96.538,220.94,17.6189,0.084,0.5902
14,96.558,221.9,17.0682,0.0792,0.6232
15,96.578,222.82,16.442,0.0836,0.6456
16,96.598,223.74,15.8943,0.0892,0.6907
17,96.618,224.66,15.4922,0.0933,0.7272
18,96.638,225.57,15.2204,0.0955,0.7605
19,96.658,226.48,15.0671,0.0957,0.7989
20,96.678,227.39,14.9134,0.0908,0.7976
21,96.698,228.3,14.7725,0.0909,0.7904
22,96.718,229.2,14.5753,0.0978,0.7752
23,96.738,230.1,14.5916,0.1005,0.7305
24,96.758,231.0,15.0402,0.0964,0.6566
25,96.778,231.92,15.7716,0.0899,0.6545
26,96.798,232.83,16.4321,0.0917,0.7138
27,96.818,233.75,16.9125,0.0908,0.6089
28,96.838,234.66,17.2277,0.0865,0.4521
29,96.858,235.58,17.5156,0.0809,0.4015
30,96.878,236.5,17.7611,0.084,0.3522
31,96.898,237.4,17.9749,0.091,0.3975
32,96.918,238.32,18.0821,0.0952,0.4835
33,96.938,239.23,18.08,0.099,0.5441
34,96.958,240.14,18.0027,0.0996,0.5973
35,96.978,241.05,18.0285,0.0994,0.6703
36,96.998,241.97,18.255,0.1026,0.7039
37,97.018,242.88,18.5921,0.1045,0.754
38,97.038,243.8,18.8117,0.1085,0.8141
39,97.058,244.71,18.802,0.1128,0.8109
40,97.078,245.63,18.5615,0.1114,0.8344
41,97.098,246.53,18.1433,0.1101,0.8166
42,97.118,247.44,17.861,0.1085,0.8345
43,97.138,248.34,17.6394,0.1051,0.8184
44,97.158,249.25,17.5932,0.1039,0.831
45,97.178,250.15,17.5122,0.1027,0.8225
46,97.198,251.05,17.2294,0.1038,0.8216
47,97.218,251.95,16.9111,0.1041,0.8185
48,97.238,252.84,16.971,0.1052,0.856
49,97.258,253.74,17.4721,0.1063,0.8657
50,97.278,254.64,18.0705,0.1089,0.8617
51,97.298,255.54,18.21,0.1095,0.8507
52,97.318,256.45,17.9759,0.1088,0.8487
53,97.338,257.34,17.5724,0.1082,0.8458
54,97.358,258.24,17.2673,0.109,0.8494
55,97.378,259.13,16.9368,0.1032,0.8496
56,97.398,260.02,16.6812,0.099,0.8432
57,97.418,260.92,16.7065,0.0972,0.86
58,97.438,261.82,16.7895,0.0959,0.8698
59,97.458,262.72,16.2409,0.0923,0.8596
60,97.478,263.6,15.4258,0.0894,0.86
61,97.498,264.5,14.4511,0.0886,0.8552
62,97.518,265.38,13.2064,0.0899,0.8528
63,97.538,266.26,12.2569,0.0916,0.8567
64,97.558,267.15,11.7687,0.0917,0.865
65,97.578,268.04,11.7558,0.0905,0.867
66,97.598,268.92,12.3207,0.0923,0.88
67,97.618,269.81,13.1887,0.0979,0.8859
68,97.638,270.7,13.9897,0.099,0.7823
69,97.658,271.6,14.5473,0.099,0.7456
70,97.678,272.48,14.8333,0.0975,0.7734
71,97.698,273.37,15.2708,0.0971,0.802
72,97.718,274.26,15.9847,0.1,0.8372
73,97.738,275.15,16.6672,0.1049,0.8531
74,97.758,276.05,17.1673,0.107,0.8626
75,97.778,276.95,17.7822,0.1076,0.8632
76,97.798,277.84,18.7582,0.1107,0.8687
77,97.818,278.75,19.6084,0.113,0.8647
78,97.838,279.65,20.1433,0.1149,0.8414
79,97.858,280.55,19.7788,0.1177,0.8372
80,97.878,281.44,18.7367,0.1174,0.8484
81,97.898,282.34,18.0376,0.1131,0.8429
82,97.918,283.23,17.8764,0.1115,0.857
83,97.938,284.12,18.0999,0.113,0.8649
84,97.958,285.02,18.4982,0.1135,0.8619
85,97.978,285.91,18.5622,0.1137,0.8715
86,97.998,286.8,18.1231,0.1114,0.8655
87,98.018,287.69,17.7712,0.1091,0.8609
88,98.038,288.59,17.7563,0.1073,0.8736
89,98.058,289.47,17.8915,0.1075,0.8748
90,98.078,290.36,17.7688,0.1088,0.8778
91,98.098,291.25,17.2208,0.1095,0.8758
92,98.118,292.15,16.6622,0.1082,0.8707
93,98.138,293.03,16.316,0.1064,0.8716
94,98.158,293.93,16.2619,0.1048,0.8776
95,98.178,294.82,16.3152,0.1053,0.8828
96,98.198,295.71,16.3749,0.1048,0.8765
97,98.218,296.6,16.3768,0.1037,0.8648
98,98.238,297.48,16.4443,0.1026,0.8753
99,98.258,298.36,16.3794,0.1016,0.8775
100,98.278,299.24,16.1376,0.1019,0.8439
101,98.298,300.13,15.8171,0.0998,0.8155
102,98.318,301.01,15.5425,0.0979,0.7962
103,98.338,301.89,15.5496,0.0971,0.8102
104,98.358,302.77,15.609,0.0941,0.8326
105,98.378,303.65,15.6851,0.0941,0.8514
106,98.398,304.52,15.5187,0.0961,0.8462
107,98.418,305.4,15.4045,0.0986,0.8388
108,98.438,306.28,15.2694,0.0976,0.8278
109,98.458,307.16,15.0104,0.0979,0.848
110,98.478,308.03,14.6287,0.0966,0.8454
111,98.498,308.92,14.5117,0.0986,0.8388
112,98.518,309.8,14.6218,0.0993,0.8494
113,98.538,310.68,15.011,0.0999,0.8493
114,98.558,311.55,15.4892,0.0985,0.8767
115,98.578,312.43,15.738,0.098,0.8692
116,98.598,313.32,15.785,0.0981,0.8419
117,98.618,314.19,15.762,0.0971,0.8145
118,98.638,315.08,15.713,0.0964,0.8321
119,98.658,315.96,15.6417,0.0978,0.8415
120,98.678,316.83,15.7418,0.1003,0.8401
121,98.698,317.71,15.8327,0.1039,0.8534
122,98.718,318.59,15.9591,0.1056,0.8532
123,98.738,319.47,16.1037,0.1069,0.8435
124,98.758,320.35,16.0783,0.1079,0.8417
125,98.778,321.23,16.0668,0.1077,0.8764
126,98.798,322.12,16.0781,0.1074,0.8604
127,98.818,323.0,15.9687,0.1076,0.8473
128,98.838,323.87,15.7588,0.1053,0.8497
129,98.858,324.74,15.5707,0.1027,0.8349
130,98.878,325.62,15.4375,0.1014,0.8664
131,98.898,326.5,15.554,0.1018,0.8774
132,98.918,327.38,15.7585,0.868,
133,98.938,328.26,15.8248,0.857,
134,98.958,329.13,15.7828,0.8529,
135,98.978,330.01,15.8787,0.8453,
136,98.998,330.87,16.2479,0.8606,
137,99.009,331.5,16.5678,,
1,99.296,262.0,9.9327,,
2,99.316,262.9,11.1343,0.8458,
3,99.336,263.85,12.3916,0.8527,
4,99.356,264.91,13.6745,0.097,0.8694
5,99.376,266.07,14.841,0.1055,0.8637
6,99.396,267.21,15.5001,0.1127,0.8672
7,99.416,268.21,15.6496,0.1165,0.8536
8,99.436,269.17,15.6468,0.1192,0.8526
9,99.456,270.13,15.5397,0.1199,0.8553
10,99.476,271.09,15.5079,0.1193,0.8562
11,99.496,272.06,15.7519,0.1186,0.8585
12,99.516,273.04,15.8388,0.1172,0.864
13,99.536,273.99,15.87,0.1155,0.8669
14,99.556,274.93,15.8364,0.1138,0.8667
15,99.576,275.87,15.8521,0.1118,0.8671
16,99.596,276.82,15.8844,0.1119,0.862
17,99.616,277.77,16.0612,0.1127,0.8677
18,99.636,278.71,16.2505,0.1129,0.8663
19,99.656,279.66,16.4572,0.1147,0.8592
20,99.676,280.61,16.5732,0.1169,0.848
21,99.696,281.55,16.6824,0.1187,0.8481
22,99.716,282.48,16.5594,0.1194,0.8412
23,99.736,283.4,16.4691,0.1203,0.8505
24,99.756,284.33,16.4322,0.1212,0.8484
25,99.776,285.25,16.3022,0.1205,0.8604
26,99.796,286.16,16.1768,0.12,0.8626
27,99.816,287.06,15.9763,0.1204,0.8644
28,99.836,287.97,15.9269,0.1198,0.863
29,99.856,288.87,15.6881,0.1172,0.8684
30,99.876,289.78,15.3172,0.1149,0.8646
31,99.896,290.68,14.8869,0.1127,0.8617
32,99.916,291.58,14.6872,0.1104,0.8666
33,99.936,292.47,14.7763,0.1096,0.8685
34,99.956,293.37,15.1875,0.1088,0.8695
35,99.976,294.27,15.6625,0.1107,0.8739
36,99.996,295.18,16.0363,0.1123,0.8679
37,100.016,296.09,16.3822,0.1167,0.8596
38,100.036,296.99,16.5403,0.1189,0.8612
39,100.056,297.89,16.4697,0.121,0.8599
40,100.076,298.8,16.2712,0.1218,0.8542
41,100.096,299.69,16.037,0.121,0.8554
42,100.116,300.59,15.8763,0.1193,0.8709
43,100.136,301.49,15.8877,0.1199,0.8776
44,100.156,302.4,15.9964,0.1192,0.8778
45,100.176,303.29,16.1714,0.1196,0.875
46,100.196,304.2,16.3213,0.1209,0.8724
47,100.216,305.1,16.4183,0.1241,0.8653
48,100.236,306.0,16.5202,0.1268,0.8668
49,100.256,306.9,16.4704,0.1278,0.8712
50,100.276,307.81,16.3928,0.1272,0.8685
51,100.296,308.7,16.3798,0.126,0.8653
52,100.316,309.61,16.4637,0.1269,0.8674
53,100.336,310.51,16.5992,0.1276,0.8726
54,100.356,311.41,16.5485,0.1281,0.8719
55,100.376,312.3,16.3597,0.1279,0.8639
56,100.396,313.2,16.032,0.1274,0.8684
57,100.416,314.1,15.7974,0.1247,0.8663
58,100.436,314.99,15.7424,0.121,0.8696
59,100.456,315.89,15.7866,0.1211,0.8751
60,100.476,316.79,15.9724,0.1218,0.8731
61,100.496,317.69,16.2227,0.1217,0.868
62,100.516,318.58,16.3835,0.1219,0.87
63,100.536,319.48,16.4705,0.1209,0.8588
64,100.556,320.37,16.5517,0.1208,0.8609
65,100.576,321.26,16.6086,0.1207,0.8543
66,100.596,322.16,16.5079,0.1213,0.869
67,100.616,323.06,16.3012,0.1205,0.8794
68,100.636,323.95,16.0657,0.1202,0.866
69,100.656,324.85,15.9579,0.1203,0.873
70,100.676,325.75,16.0579,0.1195,0.877
71,100.696,326.64,16.2589,0.122,0.8744
72,100.716,327.54,16.4815,0.124,0.8796
73,100.736,328.44,16.5585,0.1252,0.8711
74,100.756,329.33,16.5997,0.128,0.868
75,100.776,330.22,16.6106,0.1296,0.8762
76,100.796,331.11,16.678,0.1307,0.8725
77,100.816,332.01,16.7449,0.1309,0.8752
78,100.836,332.9,16.676,0.1313,0.8744
79,100.856,333.8,16.5764,0.1321,0.8675
80,100.876,334.7,16.4923,0.1309,0.8748
81,100.896,335.58,16.408,0.1303,0.8835
82,100.916,336.48,16.3449,0.1284,0.8714
83,100.936,337.37,16.2092,0.1263,0.8732
84,100.956,338.25,15.983,0.1247,0.8749
85,100.976,339.15,15.776,0.1214,0.8805
86,100.996,340.04,15.5764,0.1183,0.8802
87,101.016,340.94,15.4723,0.1157,0.8757
88,101.036,341.82,15.5222,0.1129,0.8811
89,101.056,342.71,15.654,0.109,0.8878
90,101.076,343.61,15.6801,0.1063,0.8846
91,101.096,344.49,15.4544,0.104,0.8679
92,101.116,345.39,15.0572,0.0998,0.8675
93,101.136,346.28,14.6118,0.0942,0.8753
94,101.156,347.15,14.0721,0.0908,0.8856
95,101.176,348.04,13.5557,0.0904,0.8826
96,101.196,348.91,13.0832,0.0973,0.8837
97,101.216,349.79,12.6409,0.1051,0.8896
98,101.236,350.67,12.5959,0.1092,0.8901
99,101.256,351.55,12.8716,0.1031,0.8893
100,101.276,352.43,13.5822,0.094,0.8905
101,101.296,353.31,14.7938,0.0773,0.842
102,101.316,354.2,15.7437,0.0671,0.5215
103,101.336,355.08,15.7375,0.0608,0.4443
104,101.356,355.97,15.6191,0.0601,0.4244
105,101.376,356.85,15.2341,0.071,0.5275
106,101.396,357.73,14.4272,0.084,0.6649
107,101.416,358.6,13.7937,0.089,0.7349
108,101.436,359.48,13.4488,0.0926,0.7848
109,101.456,360.35,13.4911,0.0949,0.8269
110,101.476,361.23,13.7872,0.0961,0.8566
111,101.496,362.1,14.281,0.0948,0.8691
112,101.516,362.97,14.817,0.094,0.866
113,101.536,363.85,15.3191,0.095,0.8629
114,101.556,364.74,15.8074,0.0988,0.8535
115,101.576,365.62,16.5074,0.1035,0.8519
116,101.596,366.5,17.2809,0.1086,0.86
117,101.616,367.39,18.2141,0.1127,0.8755
118,101.636,368.28,18.5049,0.1146,0.8793
119,101.656,369.16,17.9635,0.1202,0.8809
120,101.676,370.04,17.3846,0.1192,0.8648
121,101.696,370.93,17.1365,0.1143,0.8667
122,101.716,371.81,17.1258,0.1126,0.8698
123,101.736,372.69,17.3485,0.1121,0.8702
124,101.756,373.58,17.6127,0.1118,0.8853
125,101.776,374.47,17.7503,0.1103,0.8888
126,101.796,375.35,17.6427,0.1139,0.8876
127,101.816,376.25,17.5285,0.117,0.8734
128,101.836,377.14,17.7048,0.1165,0.8762
129,101.856,378.02,18.1372,0.1162,0.8862
130,101.876,378.9,18.6527,0.1197,0.8877
131,101.896,379.8,19.0594,0.1228,0.8822
132,101.916,380.69,19.2295,0.8812,
133,101.936,381.56,19.143,0.8744,
134,101.956,382.45,18.931,0.8784,
135,101.976,383.34,18.8092,0.8721,
136,101.996,384.23,18.6438,0.8823,
137,102.011,385.0,18.4856,,
1,102.299,247.5,15.2491,,
2,102.319,248.74,16.6137,0.8979,
3,102.339,250.07,17.6513,0.8468,
4,102.359,251.2,17.4063,0.1761,0.8509
5,102.379,252.16,16.6087,0.2108,0.8461
6,102.399,253.06,15.1162,0.2583,0.8257
7,102.419,253.95,12.9895,0.2973,0.8901
8,102.439,254.84,10.9643,0.2963,0.9429
9,102.459,255.72,8.36,0.2783,0.9516
10,102.479,256.61,6.4731,0.241,0.9764
11,102.499,257.5,5.5907,0.1885,1.0806
12,102.519,258.39,4.4705,0.148,1.4833
13,102.539,259.27,3.8992,0.1272,2.2144
14,102.559,260.16,3.9079,0.0854,2.4123
15,102.579,261.05,3.9502,0.0599,2.4631
16,102.599,261.93,3.8255,0.0589,2.3832
17,102.619,262.81,3.8453,0.0599,2.5803
18,102.639,263.69,3.9349,0.0614,2.6108
19,102.659,264.57,4.0877,0.0594,2.6586
20,102.679,265.45,4.2031,0.0616,2.6931
21,102.699,266.33,4.1883,0.0615,2.6404
22,102.719,267.21,4.1443,0.0616,2.684
23,102.739,268.08,4.0435,0.0644,2.6766
24,102.759,268.96,3.9561,0.0622,2.7481
25,102.779,269.84,3.9567,0.0589,2.8177
26,102.799,270.72,3.9146,0.057,2.8394
27,102.819,271.59,3.916,0.0534,2.8587
28,102.839,272.46,3.8808,0.0512,2.8591
29,102.859,273.33,3.9246,0.0489,2.8359
30,102.879,274.21,3.9443,0.0492,2.7761
31,102.899,275.07,3.9205,0.0524,2.8017
32,102.919,275.94,4.0029,0.0567,2.8402
33,102.939,276.82,4.1606,0.0565,2.7708
34,102.959,277.69,4.2619,0.0571,2.7508
35,102.979,278.56,4.1328,0.0578,2.7104
36,102.999,279.44,4.0445,0.0586,2.8699
37,103.019,280.31,3.9721,0.064,2.9571
38,103.039,281.18,3.9495,0.0547,2.9441
39,103.059,282.04,3.9856,0.0504,2.9472
40,103.079,282.91,4.0719,0.0571,2.8626
41,103.099,283.78,4.1208,0.0678,2.9118
42,103.119,284.66,4.3571,0.0862,2.8336
43,103.139,285.53,4.7774,0.12,2.8292
44,103.159,286.4,5.2164,0.1264,2.4059
45,103.179,287.28,5.5274,0.1401,2.2375
46,103.199,288.15,5.2102,0.156,1.4482
47,103.219,289.02,4.7067,0.1307,1.6135
48,103.239,289.9,4.5619,0.131,1.9836
49,103.259,290.77,4.6452,0.0947,2.1015
50,103.279,291.65,4.3747,0.0837,2.2044
51,103.299,292.52,4.3162,0.0936,2.4354
52,103.319,293.39,4.4117,0.0879,2.3015
53,103.339,294.26,4.1071,0.0744,2.4558
54,103.359,295.13,4.0042,0.0791,2.5839
55,103.379,296.01,4.0247,0.0735,2.6779
56,103.399,296.89,3.9821,0.0609,2.7827
57,103.419,297.76,3.9391,0.0597,2.8487
58,103.439,298.62,3.9036,0.0606,2.9074
59,103.459,299.49,3.8629,0.059,2.9189
60,103.479,300.36,3.8805,0.0575,2.9073
61,103.499,301.23,3.9203,0.0578,2.8972
62,103.519,302.11,3.9389,0.0588,2.8602
63,103.539,302.98,3.939,0.0595,2.9286
64,103.559,303.86,3.9654,0.0618,2.9443
65,103.579,304.73,3.9657,0.0603,2.9335
66,103.599,305.6,3.9532,0.0618,2.9617
67,103.619,306.47,3.9324,0.062,2.9907
68,103.639,307.35,3.9066,0.0584,3.0082
69,103.659,308.22,3.8641,0.0558,3.0044
70,103.679,309.09,3.8335,0.0519,2.9972
71,103.699,309.96,3.8732,0.0526,2.9926
72,103.719,310.83,3.9635,0.0625,2.9986
73,103.739,311.7,4.179,0.0687,2.8974
74,103.759,312.58,4.3865,0.0751,2.8655
75,103.779,313.45,4.7692,0.0805,2.5171
76,103.799,314.32,4.5528,0.0913,1.6997
77,103.819,315.19,4.1884,0.0906,1.891
78,103.839,316.07,4.0477,0.0925,2.1347
79,103.859,316.94,4.0055,0.0811,2.331
80,103.879,317.8,4.0791,0.073,2.4315
81,103.899,318.67,4.1923,0.071,2.4952
82,103.919,319.54,4.2376,0.0756,2.5199
83,103.939,320.41,4.2019,0.0805,2.6018
84,103.959,321.28,4.3853,0.0885,2.5855
85,103.979,322.15,4.103,0.0804,2.488
86,103.999,323.03,3.9587,0.0821,2.6492
87,104.019,323.9,3.9353,0.0765,2.7481
88,104.039,324.77,3.9283,0.0636,2.8343
89,104.059,325.64,3.9026,0.0616,2.885
90,104.079,326.52,3.8781,0.0596,2.9044
91,104.099,327.39,3.8924,0.059,2.9257
92,104.119,328.26,3.9091,0.0581,2.9499
93,104.139,329.13,3.909,0.0579,2.975
94,104.159,330.01,3.8528,0.0575,2.9853
95,104.179,330.88,3.8496,0.0595,2.9753
96,104.199,331.75,3.9412,0.0596,2.9666
97,104.219,332.63,4.0287,0.0507,2.992
98,104.239,333.5,3.981,0.0515,2.9458
99,104.259,334.37,3.953,0.0692,2.9296
100,104.279,335.25,4.1976,0.0833,3.0104
101,104.299,336.13,4.8704,0.0837,2.9928
102,104.319,337.01,5.3994,0.0787,2.2916
103,104.339,337.88,5.1006,0.0822,1.9485
104,104.359,338.76,4.5261,0.0993,2.3609
105,104.379,339.64,4.2669,0.1145,2.6738
106,104.399,340.51,4.4322,0.0975,2.7479
107,104.419,341.39,4.6906,0.0799,2.6235
108,104.439,342.27,4.5584,0.0742,2.0475
109,104.459,343.14,4.2368,0.0774,2.0051
110,104.479,344.01,4.1856,0.0923,2.2582
111,104.499,344.89,4.1473,0.0761,2.4377
112,104.519,345.77,4.3949,0.0781,2.5597
113,104.539,346.66,4.7895,0.082,2.5277
114,104.559,347.53,4.8611,0.0885,1.8865
115,104.579,348.41,4.4291,0.0951,1.8283
116,104.599,349.29,4.2872,0.1076,2.0853
117,104.619,350.17,4.2099,0.088,2.2503
118,104.639,351.04,4.2175,0.0727,2.4075
119,104.659,351.92,4.2561,0.0803,2.5251
120,104.679,352.8,4.4153,0.0803,2.6128
121,104.699,353.68,4.738,0.0828,2.6845
122,104.719,354.57,4.8787,0.0865,2.6639
123,104.739,355.45,5.0014,0.0924,2.5189
124,104.759,356.33,4.8584,0.1024,2.4861
125,104.779,357.21,4.7336,0.1064,2.6948
126,104.799,358.09,4.6263,0.0971,2.7334
127,104.819,358.96,4.5176,0.0838,2.7431
128,104.839,359.84,4.4911,0.0777,2.8415
129,104.859,360.73,4.411,0.0748,2.8989
130,104.879,361.61,4.3521,0.0714,2.9381
131,104.899,362.5,4.2935,2.9324,
132,104.919,363.38,4.2299,2.8915,
133,104.939,364.26,4.2196,2.8759,
134,104.959,365.13,4.2168,2.9367,
135,104.979,366.01,4.2975,2.9912,
136,104.997,367.0,4.7174,,
1,105.296,347.0,3.1943,,
2,105.316,347.89,3.395,2.1372,
3,105.336,348.78,3.5873,2.2608,
4,105.356,349.67,3.7624,0.0743,2.1457
5,105.376,350.55,3.6017,0.0766,2.5082
6,105.396,351.43,3.6456,0.0827,2.6242
7,105.416,352.31,3.721,0.0866,2.7242
8,105.436,353.19,3.8127,0.0725,2.7331
9,105.456,354.08,4.019,0.0809,2.7514
10,105.476,354.96,4.3004,0.1068,2.5691
11,105.496,355.85,4.7282,0.1294,2.583
12,105.516,356.73,5.8677,0.1519,2.6741
13,105.536,357.63,6.2964,0.1596,1.5426
14,105.556,358.5,5.3876,0.145,1.562
15,105.576,359.39,4.6882,0.1487,2.1274
16,105.596,360.27,4.4825,0.1435,2.3321
17,105.616,361.15,4.7277,0.1314,2.558
18,105.636,362.04,6.4691,0.1511,2.5907
19,105.656,362.94,8.4227,0.1418,1.709
20,105.676,363.82,7.2331,0.1479,1.2063
21,105.696,364.71,6.0233,0.1587,1.8895
22,105.716,365.6,5.1518,0.1501,2.3975
23,105.736,366.49,4.5784,0.1197,2.4991
24,105.756,367.37,4.2814,0.0861,2.607
25,105.776,368.26,4.2609,0.0784,2.653
26,105.796,369.15,4.2943,0.0558,2.6806
27,105.816,370.03,4.4046,0.0542,2.7251
28,105.836,370.91,4.4279,0.0548,2.7514
29,105.856,371.8,4.4212,0.0639,2.7014
30,105.876,372.69,4.4266,0.0704,2.741
31,105.896,373.58,4.4074,0.0759,2.7542
32,105.916,374.47,4.4402,0.0805,2.6995
33,105.936,375.35,4.3415,0.0805,2.7285
34,105.956,376.22,4.3206,0.0855,2.7536
35,105.976,377.11,4.3211,0.0814,2.7959
36,105.996,377.99,4.3133,0.0817,2.8843
37,106.016,378.88,4.2803,0.0825,2.9103
38,106.036,379.76,4.3575,0.0815,2.9357
39,106.056,380.64,4.3742,0.0809,2.9019
40,106.076,381.52,4.3849,0.0819,2.8995
41,106.096,382.4,4.337,0.0793,2.9427
42,106.116,383.27,4.2589,0.0762,2.9757
43,106.136,384.16,4.2427,0.0743,2.98
44,106.156,385.05,4.2298,0.0729,3.0089
45,106.176,385.92,4.2291,0.074,2.9916
46,106.196,386.81,4.2381,0.0741,3.017
47,106.216,387.69,4.2282,0.0743,3.0189
48,106.236,388.57,4.1579,0.073,3.0539
49,106.256,389.44,4.1519,0.0667,3.058
50,106.276,390.33,4.1636,0.0616,3.0854
51,106.296,391.21,4.1693,0.0526,3.1089
52,106.316,392.09,4.1954,0.0373,3.1814
53,106.336,392.97,4.285,-0.0093,3.1692
54,106.356,393.86,4.4515,-0.0399,3.1675
55,106.376,394.74,4.6973,-0.0413,3.1123
56,106.396,395.62,4.9247,0.0526,3.1953
57,106.416,396.51,5.1644,0.1053,3.0073
58,106.436,397.4,7.1398,0.1302,1.7039
59,106.456,398.29,9.742,0.1722,1.0981
60,106.476,399.19,11.438,0.231,1.1112
61,106.496,400.1,11.8017,0.2761,0.9741
62,106.516,400.99,10.9018,0.2851,0.8316
63,106.536,401.89,9.1432,0.2372,0.8029
64,106.556,402.78,7.2726,0.2242,0.9044
65,106.576,403.66,6.6817,0.2227,0.798
66,106.596,404.55,4.9635,0.1928,1.0071
67,106.616,405.45,4.1204,0.1801,1.3752
68,106.636,406.35,7.972,0.1727,1.2903
69,106.656,407.24,7.7506,0.1749,0.9747
70,106.676,408.14,6.974,0.171,1.0761
71,106.696,409.04,6.7922,0.1696,1.338
72,106.716,409.93,8.8191,0.211,0.801
73,106.736,410.84,9.0944,0.2567,0.0244
74,106.756,411.74,9.2742,0.2896,0.0853
